Файл	Сущность	Оффсет	Тип сущности	Окно±25
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	BGB324	1533 : 1539	CM	lel and will investigate BGB324 in combination with erlo
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	erlotinib	1560 : 1569	CM	B324 in combination with erlotinib.                        
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	IIIb	1778 : 1782	CM	al confirmation of Stage IIIb or Stage IV (unresectabl
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	NSCLC	1823 : 1828	CM	resectable)              NSCLC            -  Eastern Co
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	EGFR	1967 : 1971	CM	lder            -  Known EGFR mutation status         
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	erlotinib	2021 : 2030	CM	   -  Has been receiving erlotinib for treatment of NSCLC w
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	NSCLC	2048 : 2053	CM	lotinib for treatment of NSCLC with erlotinib-related t
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	erlotinib	2059 : 2068	CM	 treatment of NSCLC with erlotinib-related toxicities      
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	BGB324	2325 : 2331	CM	king their first dose of BGB324. Male patients and femal
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	BGB324	2735 : 2741	CM	s after the last dose of BGB324.              Female pat
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	histamine	3497 : 3506	CM	th any of the following: histamine receptor two inhibitors,
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	myocardial	3701 : 3711	CM	 cardiac event including myocardial infarction within 3 mont
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	NSCLC	4130 : 4135	CM	non-cytotoxic agents for NSCLC in the preceding ten day
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	NYHA	4304 : 4308	CM	everity according to the NYHA defined as              
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	BGB324	4642 : 4648	CM	              A Study of BGB324 in Combination With Erlo
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	Erlotinib	4669 : 4678	CM	B324 in Combination With Erlotinib in Patients With Non-Sma
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	BGB324	4782 : 4788	CM	Label Phase I/2 Study of BGB324 in Combination With Erlo
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	Erlotinib	4809 : 4818	CM	B324 in Combination With Erlotinib in Patients With Stage I
./___Corpus/ClinicalTrials/xml/NCT02424617.xml	IIIb	4842 : 4846	CM	b in Patients With Stage IIIb or Stage IV Non-Small Ce
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	MK-3475	51 : 58	CM	hat after application of MK-3475 activated PD -1 negative
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	PD	69 : 71	CM	ion of MK-3475 activated PD -1 negatively regulates 
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	PI3K	163 : 167	CM	ppression of the path of PI3K / Akt.        This study
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	PI3K	247 : 251	CM	ss of oral inhibitors of PI3K / Akt pathway in       c
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	MK-3475	291 : 298	CM	in       comparison with MK-3475 (pembrolizumab).        
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	IgG4	361 : 365	CM	  A humanized monoclonal IgG4 antibody directed agains
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	PD-1	420 : 424	CM	an cell surface receptor PD-1       (programmed death-
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	PD-1	573 : 577	CM	, pembrolizumab binds to PD-1, an inhibitory signaling
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	PD-1	709 : 713	CM	ing to and activation of PD-1 by its       ligands, wh
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	PD-1	847 : 851	CM	  cells. The ligands for PD-1 include PD-L1, which is 
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	PD-L1	860 : 865	CM	ligands for PD-1 include PD-L1, which is expressed on a
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	PD-L2	974 : 979	CM	ertain cancer cells, and PD-L2, which is primarily expr
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	PD-1	1035 : 1039	CM	on       APCs. Activated PD-1 negatively regulates T-c
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	PI3K	1116 : 1120	CM	suppression of the       PI3K/Akt pathway.        This
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	PI3K	1206 : 1210	CM	ss of oral inhibitors of PI3K / Akt pathway in       c
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	MK-3475	1250 : 1257	CM	in       comparison with MK-3475 (pembrolizumab).        
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	temozolomide	1714 : 1726	CM	t least radiotherapy and temozolomide            -  Be at firs
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	MRI	1861 : 1864	CM	for tumor progression by MRI or CT              scan.
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	CT	1868 : 1870	CM	or progression by MRI or CT              scan.      
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	CT	1904 : 1906	CM	     scan.            -  CT or MRI within 14 days pr
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	MRI	1910 : 1913	CM	can.            -  CT or MRI within 14 days prior to 
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	temozolomide	2776 : 2788	CM	ommon after therapy with temozolomide).            -  From the
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	temozolomide	3028 : 3040	CM	rapy (except 23 days for temozolomide and 6 weeks from nitroso
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	nitrosoureas	3058 : 3070	CM	olomide and 6 weeks from nitrosoureas), 6 weeks from          
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	anti-	3173 : 3178	CPR	r is shorter) from other anti-tumor              therap
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	dexamethasone	3853 : 3866	CM	rticosteroids defined as dexamethasone >              4 mg/day 
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	warfarin	4263 : 4271	CM	tic anticoagulation with warfarin at baseline; patients mu
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	warfarin	4319 : 4327	CM	must be off              warfarin or warfarin-derivative a
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	warfarin	4331 : 4339	CM	             warfarin or warfarin-derivative anti-coagulan
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	anti-	4351 : 4356	CPR	n or warfarin-derivative anti-coagulants for at least 7
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	prophylactic	4454 : 4466	CM	 however, therapeutic or prophylactic therapy with low-molecul
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	MRI	4798 : 4801	CM	l hemorrhage on baseline MRI scan other than         
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	MRI	4931 : 4934	CM	consecutive              MRI scans.            -  Has
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	anti-	6815 : 6820	CPR	         -  Has received anti-angiogenic or anti-VEGF t
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	anti-	6834 : 6839	CPR	eived anti-angiogenic or anti-VEGF targeted agents (e.g
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	vandetanib	6916 : 6926	CM	 cediranib, aflibercept, vandetanib, XL-184, sunitinib, etc)
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	sunitinib	6936 : 6945	CM	ept, vandetanib, XL-184, sunitinib, etc)            -  Has 
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	PI3K	7720 : 7724	CM	h The Suppression Of The PI3K/Akt Pathway In Compared 
./___Corpus/ClinicalTrials/xml/NCT02430363.xml	PI3K	7896 : 7900	CM	h The Suppression Of The PI3K/Akt Pathway In Compared 
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	GBM	28 : 31	CM	          Glioblastomas (GBM) are the most common typ
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	GBM	415 : 418	CM	ularly observed in       GBM and is thought to be a m
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	EGFR	530 : 534	CM	y.       The most common EGFR mutation in GBM (EGFRvII
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	GBM	547 : 550	CM	 common EGFR mutation in GBM (EGFRvIII) is present in
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	EGFRvIII	552 : 560	CM	on EGFR mutation in GBM (EGFRvIII) is present in 30-50% of
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	30-	576 : 579	CPR	(EGFRvIII) is present in 30-50% of GBM.        Previo
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	GBM	586 : 589	CM	 is present in 30-50% of GBM.        Previously MAAST
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	MAASTRO	609 : 616	CM	f GBM.        Previously MAASTRO lab has shown that expre
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	EGFRvIII	650 : 658	CM	shown that expression of EGFRvIII provides GBM cells with 
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	GBM	668 : 671	CM	ion of EGFRvIII provides GBM cells with a       survi
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	hypoxic	960 : 967	CM	oxia, reduces the viable hypoxic fraction in       tumors
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	Chloroquine	1068 : 1079	CM	s to irradiation.        Chloroquine (CQ) is a potent autopha
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	CQ	1081 : 1083	CM	ion.        Chloroquine (CQ) is a potent autophagy b
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	CQ	1210 : 1212	CM	reviously, the effect of CQ has been demonstrated in
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	GBM	1283 : 1286	CM	     controlled trial in GBM treated with radiotherap
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	carmustine	1317 : 1327	CM	ed with radiotherapy and carmustine. Although not statistica
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	CQ	1475 : 1477	CM	      patients receiving CQ as in patients receiving
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	CQ	1541 : 1543	CM	intracellular effects of CQ are       dose-dependent
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	CQ	1630 : 1632	CM	ncrease in daily dose of CQ may be       necessary. 
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	CQ	1689 : 1691	CM	more, the combination of CQ with TMZ may induce more
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	TMZ	1697 : 1700	CM	e combination of CQ with TMZ may induce more damage t
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	CQ	1820 : 1822	CM	 the recommended dose of CQ in combination with radi
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	temozolomide	1866 : 1878	CM	h radiotherapy       and temozolomide will be tested. In the p
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	GBM	1976 : 1979	CM	histologically confirmed GBM will be randomized betwe
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	temozolomide	2075 : 2087	CM	urrent radiotherapy with temozolomide and adjuvant temozolomid
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	temozolomide	2101 : 2113	CM	emozolomide and adjuvant temozolomide (arm A) and standard    
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	CQ	2156 : 2158	CM	ard       treatment plus CQ (arm B).                
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	GBM	2301 : 2304	CM	ients       with de-novo GBM.        Eligible patient
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	GBM	2487 : 2490	CM	or newly       diagnosed GBM. This consists of 30 dai
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	temozolomide	2624 : 2636	CM	rgin in combination with temozolomide 75 mg/m² per os daily (p
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	m²	2643 : 2645	CM	 with temozolomide 75 mg/m² per os daily (po qd)    
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	temozolomide	2700 : 2712	CM	d six adjuvant cycles of temozolomide 150 - 200 mg/m² po qd.  
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	m²	2726 : 2728	CM	emozolomide 150 - 200 mg/m² po qd.        Arm B (exp
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	CQ	2851 : 2853	CM	ly intake       of 400mg CQ. CQ will start with one 
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	CQ	2855 : 2857	CM	ntake       of 400mg CQ. CQ will start with one week
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	MAASTRO	3063 : 3070	CM	y recruited within       MAASTRO clinic randomized to arm
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	3-[18F]fluoro	3129 : 3142	CM	e invited to receive two 3-[18F]fluoro-       2-(4-((2-nitro-1H
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	3-	3142 : 3144	CPR	receive two 3-[18F]fluoro-       2-(4-((2-nitro-1H-i
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	2-(4-((2-nitro-1H-imidazol-1-yl)methyl)-1H-1,2,3-triazol-1	3150 : 3208	CM	two 3-[18F]fluoro-       2-(4-((2-nitro-1H-imidazol-1-yl)methyl)-1H-1,2,3-triazol-1- yl)propan-1-ol PET-scan
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	2-	3208 : 3210	CPR	ethyl)-1H-1,2,3-triazol-1- yl)propan-1-ol PET-scans 
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	yl)propan-1-ol	3210 : 3224	CM	hyl)-1H-1,2,3-triazol-1- yl)propan-1-ol PET-scans       ([18F]HX
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	CQ	3281 : 3283	CM	e first on day -6 (start CQ), the second on day 0 (b
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	TMZ	3347 : 3350	CM	t       radiotherapy and TMZ).                       
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	IDH	3475 : 3478	CM	ratentorial astrocytoma, IDH wildtype              (g
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	NYHA	4653 : 4657	CM	 severe cardiac disease (NYHA class greater than 1)   
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	cytochrome	5953 : 5963	CM	           -  Concurrent cytochrome P450 enzyme-inducing ant
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	phenytoin	6013 : 6022	CM	iconvulsant drugs (e.g., phenytoin,              carbamazep
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	carbamazepine	6037 : 6050	CM	 phenytoin,              carbamazepine, phenobarbital, primidon
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	phenobarbital	6052 : 6065	CM	          carbamazepine, phenobarbital, primidone, or oxcarbaze
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	primidone	6067 : 6076	CM	mazepine, phenobarbital, primidone, or oxcarbazepine)      
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	oxcarbazepine	6081 : 6094	CM	obarbital, primidone, or oxcarbazepine)            -  Known glu
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	glucose-6-phosphate	6116 : 6135	CM	ine)            -  Known glucose-6-phosphate dehydrogenase deficiency
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	dehydrogenase	6136 : 6149	CM	nown glucose-6-phosphate dehydrogenase deficiency            - 
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	4-aminoquinoline	6238 : 6254	CM	nown hypersensitivity to 4-aminoquinoline compound            -  R
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	4-aminoquinoline	6364 : 6380	CM	on prior to              4-aminoquinoline compound use            
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	Chloroquine	6423 : 6434	CM	         The Addition of Chloroquine to Chemoradiation for Gl
./___Corpus/ClinicalTrials/xml/NCT02432417.xml	Chloroquine	6539 : 6550	CM	rial for the Addition of Chloroquine, an Autophagy Inhibitor,
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	PI3K	13 : 17	CM	             PI3K signaling is a hallmark 
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	PI3K	98 : 102	CM	cers become dependent on PI3K       pathway signaling 
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	PIK3CA	159 : 165	CM	sult of mutations of the PIK3CA gene itself or of regula
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	PI3K	198 : 202	CM	self or of regulators of PI3K       (e.g. PTEN, HER2).
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	HER2	221 : 225	CM	f PI3K       (e.g. PTEN, HER2). As a consequence, path
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	BKM120	335 : 341	CM	PI3K-pathway inhibition. BKM120 is a potent and highly s
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	FM-11-F01b	430 : 440	CM	ibitor.        The study FM-11-F01b is a phase Ib single ins
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	Ib	452 : 454	CM	dy FM-11-F01b is a phase Ib single institution study
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	BKM120	505 : 511	CM	using the combination of BKM120       and cisplatin or c
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	cisplatin	522 : 531	CM	tion of BKM120       and cisplatin or carboplatin in patien
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	carboplatin	535 : 546	CM	0       and cisplatin or carboplatin in patient with patholog
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	platinum	667 : 675	CM	r which treatment with a platinum agent is indicated (pref
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	NSCLC	732 : 737	CM	lly       head and neck, NSCLC, ovary, endometrial).   
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	BKM120	865 : 871	CM	dose of daily oral       BKM120 and cisplatin (Group 1) 
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	cisplatin	876 : 885	CM	ly oral       BKM120 and cisplatin (Group 1) or carboplatin
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	carboplatin	899 : 910	CM	d cisplatin (Group 1) or carboplatin (Group 2), given intrave
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	PI3K	1408 : 1412	CM	titumor activity.        PI3K signaling is a hallmark 
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	PI3K	1493 : 1497	CM	cers become dependent on PI3K       pathway signaling 
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	PIK3CA	1554 : 1560	CM	sult of mutations of the PIK3CA gene itself or of regula
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	PI3K	1593 : 1597	CM	self or of regulators of PI3K       (e.g. PTEN, HER2).
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	HER2	1616 : 1620	CM	f PI3K       (e.g. PTEN, HER2). As a consequence, path
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	BKM120	1730 : 1736	CM	PI3K-pathway inhibition. BKM120 is a potent and highly s
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	FM-11-F01b	1812 : 1822	CM	     PI3K-inhibThe study FM-11-F01b is a phase Ib single ins
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	Ib	1834 : 1836	CM	dy FM-11-F01b is a phase Ib single institution study
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	BKM120	1893 : 1899	CM	the combination       of BKM120 and cisplatin or carbopl
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	cisplatin	1904 : 1913	CM	tion       of BKM120 and cisplatin or carboplatin in patien
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	carboplatin	1917 : 1928	CM	 BKM120 and cisplatin or carboplatin in patient with patholog
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	platinum	2049 : 2057	CM	r which treatment with a platinum agent is indicated      
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	NSCLC	2114 : 2119	CM	rentially head and neck, NSCLC, ovary, endometrial).   
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	BKM120	2184 : 2190	CM	study treatment foreseen BKM120 administered on a contin
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	Carboplatin	2295 : 2306	CM	80 or 100 mg (p.o.) plus Carboplatin or Cisplatin. Cisplatin 
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	Cisplatin	2310 : 2319	CM	.o.) plus Carboplatin or Cisplatin. Cisplatin 75       mg/m
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	Cisplatin	2321 : 2330	CM	arboplatin or Cisplatin. Cisplatin 75       mg/mq will be a
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	Carboplatin	2416 : 2427	CM	 infusion every 3 weeks. Carboplatin AUC 5       (or AUC 6 if
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	saline	2578 : 2584	CM	uted in 250 mL of normal saline every 3 weeks.        Th
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	BMK120	2680 : 2686	CM	o 3 dose levels of daily BMK120 will be       studied. A
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	BKM120	2981 : 2987	CM	dose of daily oral       BKM120 and cisplatin (Group 1) 
./___Corpus/ClinicalTrials/xml/NCT02439489.xml	cisplatin	2992 : 3001	CM	ly oral       BKM120 and cisplatin (Group 1) or carboplatin
